"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-6183224","Source1",2,"2021-06-16 16:12:00","2021-06-16 17:28:24","31.600617170183178","-97.10835814429709","31.594887170183178","-97.10930814429709","0.4","Incident on I-35 SB near BEHRENS Drive with caution.","I-35","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-06-16 15:55:00","93.0","93.0","41.0","29.49","10.0","VAR","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6200061","Source1",2,"2021-03-02 08:19:00","2021-03-02 09:35:57","31.56483","-97.116695","31.551166","-97.122876","1.012","Incident on I-35 SB near MARTIN LUTHER KING JR BLVD Road closed. Take alternate route.","US-77 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2021-03-02 07:55:00","41.0","37.0","87.0","29.8","10.0","NW","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6284937","Source1",2,"2021-09-04 09:33:30","2021-09-04 12:16:00","31.628971000000003","-97.095668","31.565363","-97.116709","4.566","Stationary traffic on US-77 S - I-35 S from Crest Dr/Exit 342A (I-35) to Forrest St/Exit 336 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-09-04 09:55:00","82.0","82.0","79.0","29.47","7.0","S","8.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6314958","Source1",2,"2021-03-08 06:43:00","2021-03-08 10:57:30","31.553722","-97.121109","31.566342","-97.116468","0.914","Stationary traffic on I-35 N - US-77 N from Dutton Ave/Exit 335A (I-35) to US-77/Exit 337 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-03-08 06:55:00","36.0","36.0","87.0","29.91","10.0","CALM","0.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Day","Day","Day"
"A-6494177","Source1",2,"2021-01-29 14:19:00","2021-01-29 19:58:00","31.648416","-97.09924","31.604539000000006","-97.107129","3.067","Stationary traffic on US-77 S - I-35 S from Main St/Exit 343 (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2021-01-29 13:55:00","64.0","64.0","42.0","29.68","10.0","S","12.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6526831","Source1",2,"2021-02-19 09:07:00","2021-02-19 10:24:45","31.54212355598668","-97.12741255713878","31.544533555986682","-97.12636255713876","0.17800000000000002","Incident on I-35 near 12TH ST Expect long delays.","I-35","Waco","McLennan","TX","76706","US","US/Central","KCNW","2021-02-19 08:55:00","25.0","17.0","74.0","30.06","10.0","NW","7.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6598177","Source1",2,"2020-12-11 19:29:30","2020-12-12 01:44:06","31.649579","-97.099923","31.603048","-97.107238","3.244","Stationary traffic on US-77 S - I-35 S from Main St/Exit 343 (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-11 19:55:00","59.0","59.0","100.0","29.37","0.25","N","6.0",NULL,"Fog",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6612068","Source1",2,"2020-12-15 23:43:00","2020-12-16 01:23:33","31.596992","-97.108933","31.613491","-97.101931","1.212","Incident on I-35 NB near N LOOP 340 Road closed. Take alternate route.","I-35 N","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-15 22:55:00","46.0","44.0","87.0","29.56","7.0","W","6.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6629990","Source1",2,"2020-11-06 22:16:00","2020-11-07 01:17:28","31.579052","-97.111469","31.573992","-97.114679","0.397","Incident on I-35 SB near US-77 Left lane blocked.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-11-06 21:55:00","63.0","63.0","68.0","29.59","10.0","E","3.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6631578","Source1",2,"2020-12-08 15:38:37","2020-12-08 19:24:30","31.607251","-97.105216","31.550888","-97.123037","4.033","Stationary traffic on US-77 S - I-35 S from Meyers Ln/Exit 340 (I-35) to Dutton Ave/Exit 335A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-08 15:55:00","73.0","73.0","15.0","29.66","10.0","WNW","7.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6678938","Source1",2,"2020-11-22 12:15:43","2020-11-22 14:16:39","31.534682","-97.111315","31.53415","-97.110653","0.054000000000000006","Incident on 8TH ST near N EWING AVE Expect long delays."," Garrett Ave","Waco","McLennan","TX","76706-3616","US","US/Central","KCNW","2020-11-22 11:55:00","73.0","73.0","69.0","29.74","10.0","NNW","12.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6779352","Source1",2,"2020-11-30 16:35:24","2020-11-30 19:05:29","31.554882","-97.120713","31.536539","-97.129451","1.368","Slow traffic on US-77 S - I-35 S from Lake Brazos Dr/Exit 335C (I-35) to 17th St/18th St/Exit 334 (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76706","US","US/Central","KCNW","2020-11-30 16:55:00","50.0","50.0","30.0","29.83","10.0","WNW","5.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6811235","Source1",2,"2020-12-15 23:10:30","2020-12-16 02:08:01","31.52942","-97.131701","31.598938","-97.108344","4.996","Stationary traffic on I-35 N - US-77 N from TX-491 Loop/Primrose Dr/Exit 333 (I-35) to TX-340 Loop/Exit 339 (I-35) due to accident.","I-35 N","Waco","McLennan","TX","76706","US","US/Central","KCNW","2020-12-15 22:55:00","46.0","44.0","87.0","29.56","7.0","W","6.0",NULL,"Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6827662","Source1",2,"2020-12-17 20:56:00","2020-12-17 23:58:32","31.561521000000006","-97.117112","31.546931","-97.125312","1.118","Incident on I-35 SB near MARTIN LUTHER KING JR BLVD Drive with caution.","I-35 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2020-12-17 20:55:00","43.0","39.0","66.0","29.74","10.0","SE","6.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6945123","Source1",2,"2020-12-02 14:13:57","2020-12-02 15:51:21","31.53415","-97.110653","31.53395","-97.112113","0.087","Incident on EWING AVE near E 8TH ST Expect long delays."," S 8th St","Waco","McLennan","TX","76706-3632","US","US/Central","KCNW","2020-12-02 13:55:00","59.0","59.0","59.0","29.57","10.0","NW","10.0",NULL,"Mostly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-6945626","Source1",2,"2020-11-06 22:16:00","2020-11-07 01:17:28","31.579052","-97.111469","31.573992","-97.114679","0.397","Incident on I-35 SB near US-77 Left lane blocked.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-11-06 21:55:00","63.0","63.0","68.0","29.59","10.0","E","3.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-6946002","Source1",2,"2020-12-08 15:38:37","2020-12-08 19:24:30","31.607251","-97.105216","31.550888","-97.123037","4.033","Stationary traffic on US-77 S - I-35 S from Meyers Ln/Exit 340 (I-35) to Dutton Ave/Exit 335A (I-35) due to accident.","I-35 S","Waco","McLennan","TX","76705","US","US/Central","KCNW","2020-12-08 15:55:00","73.0","73.0","15.0","29.66","10.0","WNW","7.0",NULL,"Fair",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7676453","Source1",4,"2017-10-27 05:50:44","2017-10-27 11:50:44","31.56304","-97.11678","31.554281","-97.121069","0.6559999999999999","Closed between Lake Brazos Dr/Exit 335C and University Parks Dr/Exit 335B - Road closed due to accident.","US-77 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2017-10-27 07:55:00","51.8",NULL,"54.0","30.03","10.0","NNW","15.0",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Night","Night","Night","Night"
"A-7680089","Source1",2,"2017-09-07 16:57:10","2017-09-07 22:57:10","31.559402","-97.117815","31.561497","-97.116871","0.155","At Lake Brazos Dr/Exit 335C - Accident.","US-77 N","Waco","McLennan","TX","76704","US","US/Central","KCNW","2017-09-07 16:55:00","86.0",NULL,"22.0","30.1","10.0","East","9.2",NULL,"Clear",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
"A-7743961","Source1",2,"2019-06-27 17:10:46","2019-06-27 17:39:00","31.56304","-97.11678","31.55902","-97.11832","0.292","At Lake Brazos Dr/Exit 335C - Accident. Lane blocked.","US-77 S","Waco","McLennan","TX","76704","US","US/Central","KCNW","2019-06-27 16:50:00","91.0","91.0","52.0","29.6","10.0","E","7.0",NULL,"Partly Cloudy",False,False,False,False,False,False,False,False,False,False,False,False,False,"Day","Day","Day","Day"
